id,fav,house_flag,auto,book,blood,roots,name,arts_type,maxLv,timing,judge,target,arts_range,cost,description
121,0,0,0,DE,サポーター,サポーター,チェックメイト,なし,1,メジャー,自動成功,単体,シーン,3,対象が次に行なう攻撃のダメージに対しては、A値を0として扱う。この効果はシーンが終了するか、対象が一度でも攻撃を行なうと解除される。
122,0,0,0,DE,サポーター,サポーター,露払い,なし,5,マイナー,自動成功,自身,なし,2,そのメインプロセスの間、あなたがクラードに与えるダメージを+[Lv×4]し、1点でもダメージを与えた場合、さらに狼狽を与える。
123,0,0,0,DE,サポーター,サポーター,電撃展開,なし,3,セットアップ,自動成功,Lv体,シーン,3,同意した対象は即座に通常移動か離脱移動を行なう。移動先は対象それぞれが決定すること。
124,0,0,0,DE,サポーター,サポーター,滅びの宣告,支援,1,メジャー,効果参照,単体,シーン,5,【白兵値】または【射撃値】で対象の【回避値】と対決を行なう。あなたが勝利した場合、次に対象が攻撃から受けるダメージを+[この判定の達成値]する。この効果はシーンが終了するか、1回でも適用されると解除される。このアーツはいかなる効果でも対象を単体から変更できない。
125,0,0,0,DE,サポーター,サポーター,導きの言葉,なし,3,セットアップ,自動成功,単体,シーン,2,そのラウンドの間、対象の【行動値】を+「Lv+1」D6する。このアーツはあなた自身を対象にできない。
126,0,0,0,DE,サポーター,サポーター,モーメントレスト,回復,5,クリンナップ,自動成功,シーン,シーン,4,対象の【FP】を(Lv)D6点回復する。このアーツのLvが3以上の場合、さらに対象の受けているBSを一つ回復する。
127,0,0,0,DE,サポーター,サポーター,ラストチャンス,なし,1,効果参照,自動成功,自身,なし,2,あなたが「判定を振りなおさせる」という効果を含むアーツを使用し、振りなおしたダイス目の合計が降りなおす前以下だった時に使用する。その判定の達成値に+2する。
128,0,0,0,DE,サポーター,サポーター,ロストチャンス,なし,1,効果参照,自動成功,自身,なし,2,あなたが「判定を振りなおさせる」という効果を含むアーツを使用し、振りなおしたダイス目の合計が降りなおす前以上だった時に使用する。その判定の達成値に-2する。
129,0,0,0,DE,サポーター,サポーター,逆転の秘策,20,1,効果参照,自動成功,単体,シーン,罪,対象が「タイミング：常時」を除く「判定値：自動成功」のアーツを使用した直後に使用する。そのアーツの効果を打ち消す(使用自体はなされたとみなす)。1シナリオ1回。ドミニオンアーツに対しては使用できない。
130,0,0,0,DE,サポーター,サポーター,最後の希望,純血,1,判定直後,自動成功,単体,シーン,愛,あなた以外の対象が行なった判定をクリティカルに変更する。1シナリオ1回。
131,0,0,0,DO,サポーター,サポーター,アシストフォーム,魔獣,3,常時,自動成功,自身,なし,0,《魔獣化》中、あなたが使用する《アタックアシスト》《ディフェンスアシスト》の効果を+(Lv)D6する。ただし、あなた自身を対象にする場合はこの効果は適用されない。あなたの《魔獣化》のコストは+Lvされる。
132,0,0,0,DO,サポーター,サポーター,スーパードクター,魔獣,3,常時,自動成功,自身,なし,2,《魔獣化》中、あなたが使用する「種別：回復」のアーツまたはアイテムの効果で回復する【FP】を+(Lv+1)D6する。
133,0,0,0,DO,サポーター,サポーター,絶対の隙,なし,3,メジャー,効果参照,単体,シーン,4,任意の【基本能力値】で対象の同じ【基本能力値】と対決し、あなたが勝利した場合、対象が次に行なうドッジの達成値を-10する。この効果はシーンが終了するか、1回でも適用されると解除される。このアーツはいかなる効果でも対象を単体から変更できない。1シーンLv回。
134,0,0,0,DO,サポーター,サポーター,タクティカルチェイス,なし,3,効果参照,自動成功,単体,シーン,3,あなたが行なった攻撃が、対象に命中した直後に使用する。そのラウンドの間、あなた以外のキャラクターによって対象に与えるダメージを+[Lv]D6する。
135,0,0,0,DO,サポーター,サポーター,ディレイトラップ,なし,3,セットアップ,自動成功,範囲,シーン,3,そのラウンドの間、対象の【行動値】を-(Lv)D6する(最低0)。
136,0,0,0,DO,サポーター,サポーター,ドッジアシスト,支援/防御,1,メジャー,自動成功,単体,なし,3,そのシーンの間、対象が行なうドッジの達成値を+2する。
137,0,0,0,DO,サポーター,サポーター,破壊の導き手,魔獣,1,常時,自動成功,自身,なし,2,あなたが罪の効果「◆ダメージ増強」を、愛を使用して他者に適用した場合、その効果を+5D6から+7D6に変更する。
138,0,0,0,DO,サポーター,サポーター,ビーストアウェイク：S,魔獣,1,マイナー,自動成功,自身,なし,効果参照,このアーツのコストは[1D6+5]となり、使用時に決定される。そのラウンドの間、あなたが使用する「種別：回復」「種別：防御」のアーツの効果を+[このアーツのコスト]し、あなたは放心を受ける。
139,0,0,0,DO,サポーター,サポーター,触れ得ざる砦,支援/防御,5,メジャー,自動成功,単体,シーン,3,そのラウンドの間、あなた以外の対象のA値を+[Lv×3]する。
140,0,0,0,DO,サポーター,サポーター,リジェネレーション,魔獣/回復,3,メジャー,自動成功,単体,シーン,5,対象のかりそめの死を回復し、【FP】を1点まで回復する。対象は人間性1D6点失う。1シーンLv回。このアーツは対象を単体から変更できない。
141,0,0,0,DO,サポーター,サポーター,エゴアンプリファイア,20,3,効果参照,自動成功,自身,なし,効果参照,《アタックアシスト》または《ユニゾンアタック》と同時に使用する。[Lv×5+5]点以下の人間性をコストとして消費し、あなた以外の対象が与えるダメージに+[消費したコスト]する。1シーン1回。
142,0,0,0,DO,サポーター,サポーター,戦場一変,20,3,効果参照,自動成功,自身,なし,4,「対象：自身」以外のサポーターのアーツと同時に使用する。そのアーツと同時に使用する。そのアーツを「対象：シーン」「射程：シーン」に変更する。1シナリオLv回まで使用できる。
143,0,0,0,DO,サポーター,サポーター,危機払拭,0,1,効果参照,自動成功,単体,シーン,愛,あなたが使用したアーツの効果で、対象の【FP】が回復したり、かりそめの死や真の死から回復した直後に使用する。対象の【FP】を完全に回復する。このアーツの対象は単体から変更できない。
144,0,0,0,DO,サポーター,サポーター,ファイナルメソッド,0,1,効果参照,自動成功,自身,なし,愛,いつでも使用できる。あなたが取得しているサポーターのアーツ、または「種別：回復」か「種別：支援」のアーツひとつの使用回数を1回分回復する。1シナリオ1回。
145,0,0,0,DO,サポーター,サポーター,究極の奇策,純血,1,効果参照,自動成功,自身,なし,10,《逆転の秘策》と同時に使用する。あなたはその効果をドミニオンアーツにも適用できる。1シナリオに1回。
146,0,0,0,AD,サポーター,サポーター,今だ、やれッ！,支援,1,DR直前,自動成功,単体,至近,罪,対象がそのDRで受けるダメージを+[あなたの最も高い【基本能力値】×3]する。ただし、そのダメージは同時にあなたにも適用される。1シナリオ1回。あなた自身が行なう攻撃のDRには使用できない。
147,0,0,0,AD,サポーター,サポーター,ペネトレイション,なし,1,常時,自動成功,自身,なし,1,あなたが使用する、A値やG値を低下させる効果に、A値やG値を0としてダメージを算出する効果が重ねて適用された場合、そのダメージを+[低下させたA値またはG値の合計](最大+10)する。
148,0,0,0,AD,サポーター,サポーター,ポジションタクティクス,なし,1,効果参照,自動成功,単体,シーン,2,自身以外の対象が移動を行なった直後に使用する。そのラウンド中、その対象が行なう攻撃のダメージを+[もっとも高い【能力値B】]する。
149,0,0,0,AD,サポーター,サポーター,ムーブアシスト,なし,3,イニシアチブ,自動成功,単体,シーン,2,同意した対象は即座に通常移動か離脱移動を行なう。移動先は対象が決定すること。1ラウンドLv回。
150,0,0,0,AD,サポーター,サポーター,希望の旗印,純血/魔獣,1,常時,自動成功,自身,なし,2,解放状態の間、あなたは《ワンモアチャンス》を使用回数に関係なく、1回の判定につき1回まで使用できるようになる(つまり、1ラウンドに何回でも使用できる)。
151,0,0,0,基本,イレギュラー,イレギュラー,血統覚醒,魔獣,1,効果参照,自動成功,自身,なし,1,イレギュラーのアーツによってコピーしたアーツと同時に使用する。そのアーツが「種別：攻撃」なら与えるダメージ、「種別：防御」なら軽減するダメージ、「種別：回復」なら回復する【FP】を+1d6する。
152,0,0,0,基本,イレギュラー,イレギュラー,混血児,コピー,効果参照,効果参照,効果参照,効果参照,効果参照,効果参照,他のブラッドまたはルーツから「タイミング：常時」以外のアーツひとつをコピーする。コピーしたアーツのコストは+１される。また、あなたはそのブラッドの種別をもつものとして扱われる。
